448156939,448096184,448096185
1369956617,448095895,42461927
2375764822,448096480,448096481
2375764824,448096482,448096483
2375764826,448096483,448096484
2375764886,448096474,448096475
2375767352,448096265,448096266
2375767354,448096271,448096272
3793371763,448096270,448096271
5004744050,5004744093,5004744072
5004744051,5004744080,448095961
5004744057,42527057,5004744093
5004744064,448096264,448096265
5004744066,448096263,448096264
5004744072,5004744050,448095963
5004744080,448095963,5004744051
5004744093,5004744057,5004744050
5882168358,3641424705,5882168357
42463842,448095892,42527028
42466150,42466146
42527028,42463842,448100061
42527036,278018089,448095892
278018089,1955847964,42527036
448095892,42527036,42463842
448095923,448095924,448095922
448095924,448095925,448095923
448095925,448095926,448095924
448095926,448095927,448095925
448096463,448100106,448096464
448096464,448096463,448096465
448096465,448096464,448096466
448096466,448096465,448096467
448096467,448096466,448096468
448100011,448100010,448100012
448100012,448100011,448100172
448100061,42527028,448100063
448100063,448100061,448100066
448100066,448100174,448100063,448100067
448100067,448100066,452196712
448100103,452201789,448100104
448100104,448100103,448100105
448100105,448100104,448100106
448100106,448100105,448096463
448100172,448100012,448100173
448100173,448100172,448100174
448100174,448100173,448100066
452196712,448100067,452196713
452196713,452196712,452196714
452196714,452196713,452196719
452196719,452196714,452196723
452196723,452196719,452196726
452201789,452201792,448100103
452201792,452201795,452201789
452201795,452201798,452201792
452201798,452201800,452201795
452201800,452201802,452201798
42461402,42527043,1955847951
42465639,5491079518,42498624,42521313
42466126,42466122,42466130
42466130,42466126,42466132
42466132,42466136,42466130
42466136,42466138,42466132
42466138,42466141,42466136
42466141,42466144,42466138
42466144,42466146,42466141
42466146,42466150,42466144
42471463,42471481,42521324
42471481,42498624,42471463
42498624,42465639,42471481
42502986,42521324,5488497362
42508257,5488497362,5488497351
42517920,448095626,3022481986,5882644709
42521324,42502986,42471463
42521328,5488497351,42521331
42521331,42521328,1955847991
94436414,5882168349,5004744077,5004744053
448095626,42517920,448095627
448095627,598365373,448095626,448095628
448095628,448095627,448095629
448095629,448095628,448095630
448095630,448095629,448095631
448095631,448095630,5882168359
448095879,448095880,1955847964
448095880,448095881,448095879
448095881,1955847951,448095880
448095921,448095922,448095920
448095922,448095923,448095921
448095927,1955847954,448095926
448095928,448095929,1955847954
448095929,448095930,448095928
448095930,2317301788,448095929
448095983,5943437656,2375767353,5943437657
448095998,448096274,5004744091
448095999,598365357,2375767353
448096013,5943449019,5943449018,448096014
448096014,448096013,598365334
448096015,5106820941,448096178
448096178,448096015,448096179
448096179,448096178,448096180
448096274,3793371762,448095998
448096468,448096467,448096469
448096469,448096695,448096468,448096470
448096470,448096469,448096471
448096471,448096470,448096472
448096666,448096667,2317301788
448096667,448096668,448096666
448096668,448096669,448096667
448096669,448096707,448096668
448096695,448096469,448096696
448096696,448096695,448096697
448096697,448096696,448096698
448096698,448096697,448096699
448096699,448096698,448096700
448096700,448096699,448096701
448096701,448096700,2323049740
448096703,2323049740,448096704
448096704,448096703,448096705
448096705,448096704,448096706
448096706,448096705,448096707
448096707,448096706,448096669
448098152,448098153,598365339
448098153,448098152,448098154
448098154,448098153,448098155
448098155,448098154,448098156
448098156,448098155,448098157
448098157,448098156,5004744085
448098158,5004744085,448098159
448098159,448098158,2872258937
448098160,2872258937,5004744096
448099977,42461914,448099978
448099978,448099977,448099979
448099979,448099978,448099980
448099980,448099979,448099981
448099981,448099980,2317301788
448100006,2317301788,448100007
448100007,448100006,448100008
448100008,448100007,448100009
448100009,448100008,448100010
448100010,448100009,448100011
448151012,5004744074,5004744087
448151013,5004744074,448151015
448151015,448151013,448151016
448151016,448151015,5004744070
448151194,598365374,448151196
448151196,448151194,448151198
448151198,448151196,448151200
448151445,448151444,448151446
448151446,448151445,448151447
448151447,448151446,598365371
448151718,598365377,448151719
448151719,448151718,448151720
448151720,448151719,448151721
448151721,448151720,448151722
448151722,448151721,448151723
448152045,448152044,448152046
448152046,448152045,5882168363,448152047
448152047,5882168355,448152046
598365272,598365377,5882168357,598365273
598365273,598365272,598365274
598365274,598365273,598365275
598365275,598365274,598365276
598365276,598365275,598365277
598365308,3641424697,598365326
598365320,5882168355,598365321
598365321,598365320,598365322
598365322,598365321,598365323
598365323,5882168353,598365322,5882168356
598365324,5882168356,598365326
598365326,598365324,598365308
598365330,5004744070,598365331
598365331,598365330,5004744084
598365332,5004744084,5004744061
598365334,5106820941,448096014
598365357,448095999,5004744091
598365371,448151447,5882168350
598365373,448095627,598365374
598365374,598365373,448151194
598365377,598365272,448151718
1955847951,42461402,448095881
1955847954,448095928,448095927
1955847964,448095879,278018089
1955847991,42521331,2317301788
2317301788,448095930,448099981,448100006,448096666,1955847991
2323049740,448096701,448096703
2375767353,448095999,448095983
2872258937,448098159,448098160
3793371762,448096273,448096274
5004744053,5004744096,94436414
5004744061,598365332,5004744077
5004744070,448151016,598365330
5004744074,448151012,448151013
5004744077,5004744061,94436414
5004744084,598365331,598365332
5004744085,448098157,448098158
5004744087,5004744069,448151012
5004744091,448095998,598365357
5004744096,448098160,5004744053
5106820941,598365334,448096015
5488497351,42508257,42521328
5488497362,42502986,42508257
5491079518,42465639,5491079519
5882168348,5882168349,5882168354
5882168349,94436414,5882644709,5882168348
5882168350,598365371,5882168351
5882168351,5882168350,5882168352
5882168352,5882168351,5882168353
5882168353,5882168352,598365323
5882168355,448152047,598365320
5882168356,598365323,598365324
5882168357,5882168358,598365272
5882168363,598365387,448152046
5882644709,5882644710,5882168349,42517920
5882644710,5882644709,5882644711
5882644711,5882644710,5882644712
5882644712,5882644711,5882644713
5882644713,5882644712,5882644714
5882644714,5882644713,5882644715
5882644715,5882644714,5882644716
5882644716,5882644715,5882644717
5882644717,5882644716,5882644718
5882644718,5882644717,5882644719
5882644719,5882644718,5882644720
5882644720,5882644719,5882644721
5943437652,5943437661,5943437662
5943437655,5943437659,5943437666
5943437656,448095983,5943437658
5943437657,448095983,5943437660
5943437658,5943437656,5943437659
5943437659,5943437658,5943437655
5943437660,5943437657,5943437661
5943437661,5943437660,5943437652
5943437662,5943437652,5943437663
5943437663,5943437662,5943437664
5943437664,5943437663,5943437665
5943437665,5943437664,5943437651
5943437666,5943437655,5943437667
5943437667,5943437666,5943437668
5943437668,5943437667,5943437669
5943437669,5943437668,5943437654
5943448998,5943449022,5943449021
5943448999,5943449027,5943449026
5943449001,5943449016,5943449017
5943449011,5943449002,5943449012
5943449012,5943449011,5943449013
5943449013,5943449012,5943449014
5943449014,5943449013,5943449015
5943449015,5943449014,5943449016
5943449016,5943449015,5943449001
5943449017,5943449001,5943449018
5943449018,5943449017,448096013
5943449019,5943449020,448096013
5943449020,5943449021,5943449019
5943449021,5943448998,5943449020
5943449022,5943449023,5943448998
5943449023,5943449024,5943449022
5943449024,5943449025,5943449023
5943449025,5943449026,5943449024
5943449026,5943448999,5943449025
42508098,42508099,2573893793
42508099,42508098
42508104,2573893792
452196726,452196723,452196728
452196728,452196726,452196731
452196731,452196728,452196733
452196733,452196731,452196735
452196735,452196733,452196737
452196737,452196735,452196739
452196739,452196737,452196741
452196741,452196739,452196742
452196742,452196741,452196743
452196743,452196742,452196744
452196744,452196743,452196745
452201802,452201805,452201800
452201805,452201807,452201802
452201807,452201810,452201805
452201810,452201813,452201807
452201813,452201816,452201810
452201816,452201818,452201813
452201818,452201822,452201816
452201822,452201824,452201818
452201824,452201827,452201822
452201827,452201830,452201824
452201830,452201847,452201827
2573893792,2573893793,42508104
2573893793,42485248,42508098,2573893792
42465637,5491079519,42485251,2573950519
42466077,42466073,42466079
42466079,42466077,42466082
42466082,42466079,42466085
42466085,42466082,5488472577
42466087,5488472577,42466089
42466089,42466087,42466092
42466092,42466089,42466094
42466094,42466092,5345784827
42466096,5345784827,5345784822
42466098,5345784829,5345784823
42466100,5488472570,42466106
42466106,42466100,42466122
42466122,42466106,42466126
42482643,42521308,42502758
42482682,42508086,42502747
42485248,42502747,2573893793
42485251,42465637,2573950526,42521313
42502747,42482682,42485248
42502758,42482643,2573950526
42505230,42500846,42521308
42505239,2690682181,42508086
42508081,42508076,2690682181
42508086,42505239,42482682
42521308,42505230,42482643
42521313,42485251,42465639
2573950519,42465637,42465632
2573950526,42502758,42485251
2690682181,42508081,42505239
5345784822,42466096,5345784829
5345784823,42466098,5488472570
5345784827,42466094,42466096
5345784829,5345784822,42466098
5488472570,5345784823,42466100
5488472577,42466085,42466087
5491079519,5491079518,42465637
452196745,452196744,452196746
452196746,452196745,452196747
452196747,452196746,452196748
452196748,452196747,452196749
452196749,452196748,452196750
452196750,452196749,452196751
452196751,452196750,452196752
452196752,452196751,452196753
452196753,452196752,452196754
452196754,452196753,1369956618
452196755,1369956618,452196756
452201847,452201851,452201830
452201851,452201856,452201847
452201856,452201861,452201851
452201861,452201864,452201856
452201864,452201868,452201861
452201868,452201870,452201864
452201870,452201874,452201868
452201874,452201877,452201870
452201877,452201880,452201874
452201880,452201884,452201877
452201884,452201887,452201880
1369956618,452196754,452196755
42466053,42466049,42466058
42466058,42466053,5368731097
42466061,5368731097,5368731104
42466064,5368731104,42466068
42466068,42466064,42466071
42466071,42466068,42466073
42466073,42466071,42466077
42487907,42508063,42508070
42492455,42505985,42508057
42494947,42508040,42508046
42505985,42508046,42492455
42508046,42494947,42505985
42508057,42492455,42508063
42508063,42508057,42487907
42508070,42487907,42508076
42508076,42508070,42508081
5368731097,42466058,42466061
5368731104,42466061,42466064
42470601,42488830
452196756,452196755,452196757
452196757,452196756,452196758
452196758,452196757,452196762
452196762,2377618054,2377618053,452196758
452201887,452201890,452201884
452201890,452201891,452201887
452201891,452201893,452201890
452201893,2377618045,452201891
452201896,2377618048,2377618047
452201899,2377618049,2377618048
452201902,452201905,2377618049
2377618045,2377618046,452201893
2377618046,2377618047,2377618045
2377618047,452201896,2377618046
2377618048,452201899,452201896
2377618049,452201902,452201899
2377618053,452196762,2377618055
2377618054,452196762,2377618056
2377618055,2377618053,2377618057
2377618056,2377618054,2377618058
2377618057,2377618055,2377618059
2377618058,2377618056,2377618060
2377618059,2377618057,2377618061
2377618060,2377618058,2377618062
2377618061,2377618059,2377618063
2377618062,2377618060,2377618064
2377618063,2377618061,2377618065
2377618064,2377618062,2377618066
2377618065,2377618063,2377618067
2377618066,2377618064,2377618068
2377618067,2377618065,2377618070
2377618068,2377618066,2377618069
2377618069,2377618068,2377618052
2377618070,2377618067,2377618051
42477665,42508027,42485199
42482755,42495440,5488370712
42485199,42477665,42508036
42488830,42470601,42509512
42495440,42508015,42482755
42508023,5488370712,42508027
42508027,42509512,42466034,42508023,42477665
42508036,42485199,42508040
42508040,42508036,42494947
42509512,42488830,42508027
5488370712,42482755,42508023
452201905,2377618050,452201902
452226144,42526942,452226148
452226148,452226144,452226151
452226151,598424449,452226148
452226155,598424449,2377618044
452227274,2377618051,3687060734
452227278,3687060734,452227283
452227283,452227278,598424536
452227289,598424536,2377613877
452227293,2377613877,452227297
452227297,452227293,452227300
452227930,2377618052,3687060733
452227935,3687060733,598424586
452227937,452227939,598424586
452227939,452227937,452227941
598424449,452226155,452226151
598424536,452227289,452227283
598424586,452227935,452227937
2377613877,452227289,452227293
2377618044,452226155,3687060735
2377618050,3687060735,452201905
2377618051,2377618070,452227274
2377618052,2377618069,452227930
3687060733,452227930,452227935
3687060734,452227274,452227278
3687060735,2377618044,2377618050
42462582,451663677,42526914
42463694,4227447998,451661880,42526891
42470545,4227675201
42526891,42463694,3687064585
42526898,451663941,451661987
42526903,451663946,451663677
42526914,42462582,2377615373
42526926,451663948,42526937
42526937,42526926,42526942
42526942,42526937,452226144
451659838,451659837,451659839
451659839,451659838,451659841
451659841,451659839,451661148
451659937,3687064586,451659939
451659939,451659937,451659940
451659940,451659939,451659941
451659941,451659940,451659942
451659942,451659941,451659944
451660516,451660514,451660517
451660517,451660516,451660518
451660527,451660524,451660529
451660529,451660527,451660530
451660530,451660529,451660531
451660531,451660530,451660535
451660535,451660531,451660539
451660539,451660535,598424617
451660777,451661064,451660518
451661064,451660775,451660777
451661148,451659841,451661150
451661880,2377615376,42463694
451661987,42526898,451663943
451662306,451663943,451663946
451662572,452227941,451662573
451662573,451662572,451662575
451662575,451662573,451662576
451662576,451662575,451662577
451662577,451662576,451662579
451662579,451662577,451662580
451662580,451662579,2377613403
451662581,2377613403,451663024
451663009,451663010,4227447996
451663010,4227447994,451663009
451663013,3687073113,4227447994
451663014,451663017,3687073113
451663017,598424756,451663014,451663020
451663020,451663627,2377613400,451663017
451663024,451663025,2377613400,451662581
451663025,4227675194,451663024
451663027,4227675195,4227675194
451663030,451663031,4227675195
451663031,451663033,451663030
451663033,451663034,451663031
451663034,4227675201,451663033
451663424,3687073114,451663425
451663425,451663424,451663426
451663426,451663425,451663427
451663427,451663426,598424758
451663627,451663020,598424780
451663636,598329577,451666521
451663677,42526903,42462582
451663941,3687064585,42526898
451663943,451661987,451662306
451663946,451662306,42526903
451663948,2377615374,42526926,2377615375
451666497,452227300,451666499
451666499,451666497,451666500
451666500,451666499,451666502
451666502,451666500,451666503
451666503,451666502,451666504
451666504,451666503,451666506
451666506,451666504,451666507
451666507,451666506,451666508
451666508,451666507,451666510
451666510,451666508,451666511
451666511,451666510,451666513
451666513,451666511,451666514
451666514,451666513,451666516
451666516,451666514,451666517
451666517,451666516,3687064584
451666518,2377613879,2377613878,598329577
452227300,452227297,451666497
452227941,452227939,451662572
598329577,451663636,451666518
598424617,451660539,598424622
598424622,598424617,2377615371
598424756,451663017,3687073114
598424780,451663627,4227447999
598424781,4227447999,3687073115
2377613400,451663024,451663020
2377613403,451662580,451662581
2377613878,3687064584,451666518
2377613879,3687064583,451666518
2377615369,2377615371,2377615372
2377615371,598424622,2377615369
2377615372,2377615369,2377615375
2377615373,42526914,2377615374
2377615374,2377615373,451663948
2377615375,2377615372,451663948
3687064583,3687073115,2377613879
3687064584,451666517,2377613878
3687064585,42526891,451663941
3687064586,4227447998,451659937
3687073113,451663014,451663013
3687073114,598424756,451663424
3687073115,598424781,3687064583
4227447994,451663013,451663010
4227447996,451663009,451663007
4227447998,42463694,3687064586
4227447999,598424780,598424781
4227675194,451663027,451663025
4227675195,451663030,451663027
4227675201,42470545,451663034
451659833,451659945,451659834
451659834,451659833,451659835
451659835,451659834,451659837
451659837,451659835,451659838
451659944,451659942,451659945
451659945,451659944,451659833
451660518,451660517,451660777,451660519
451660519,451660518,451660521
451660521,451660519,451660522
451660522,451660521,451660523
451660523,451660522,451660524
451660524,451660523,451660527
1773321166,1773321168
42466727,42467963,42505054
42505054,42466727,1773321168
1773321168,42505054,1773321166
42467963,3639409448,42466727
3639409448,42501409,42467963
42478885,42503454,5490687187
1773311774,1773311776,1773311777
1773311776,5490687187,1773311774
1773311777,1773311774,1773311783
1773311778,5391576357,3639409449
1773311783,1773311777,5391576357
2377652093,2377654633,2377652094
2377652094,2377652095,2377652093
2377652095,2377652094,2377652096
2377652096,2377652095,2377652097
2377652097,2377652096,2377652098
2377652098,2377652097,2377652099
2377652099,2377652098,2377652100
2377652100,2377652099,2377652101
2377652101,2377652100,2377652102
2377652102,2377652101,2377652103
2377654633,2377652093
3639409449,1773311778
5391576357,1773311783,1773311778
5490687187,42478885,1773311776
42503454,1773311780,42478885
1773311775,1773311779,1773311780
1773311779,1773311782,1773311775
1773311780,1773311775,42503454
1773311781,42503441,1773311782
1773311782,1773311781,1773311779
2377652103,2377652102,2377652104
2377652104,2377652103,2377652107
2377652105,5391576359,2377652108
2377652106,2377652107,5391576359
2377652107,2377652104,2377652106
2377652108,2377652105,5391576361
2377652118,5391576361,2377652119
2377652119,2377652118,2377652120
2377652120,2377652119,5391576363
5391576359,2377652106,2377652105
5391576361,2377652108,2377652118
42468768,42505040,42505036
42478881,1955846911,5624099195
42501409,3639409448,2552521991
42505026,1955846920,1955846911
42505033,5624099195,3546001690
42505036,42468768,3546001690
42505040,42468768,2552521991
1955846911,42505026,42478881
2552521991,42501409,42505040
3546001690,3546001691,42505033,42505036
3546001691,3546001690,3546001692
3546001692,3546001691,3546004693
3546004693,3546001692,3546004694
5624099195,42478881,42505033
42485888,1955846949,42505018,3546004697
42490610,1955846933,42498990
42498990,42490610,1955846922
42505014,1773314095,1955846959
42505018,42485888,1955846933
1955846920,1955846922,42505026
1955846922,42498990,1955846920
1955846933,42505018,42490610
1955846949,1955846959,42485888
1955846959,42505014,1955846949
3546004694,3546004693,3546004695
3546004695,3546004694,3546004696
3546004696,3546004695,3546004697
3546004697,3546004696,42485888
42467677,42503427,42503435
42503415,5490715811,2377652116
42503419,2377652117,4204328389
42503427,2377652117,42467677
42503435,42467677,42503441
42503441,42503435,1773311781
1167605175,2377652127,2377652129
2377652116,42503415,4204328389
2377652117,42503419,42503427
2377652121,5391576363,2377664191
2377652123,2377664191,2377652124
2377652124,2377652123,2377652125
2377652125,2377652124,2377652126
2377652126,2377652125,2377652127
2377652127,2377652126,1167605175
2377652129,1167605175,2377652130
2377652130,2377652129,2377652131
2377652131,5490715810,2377652130
2377664191,2377652121,2377652123
4204328389,42503419,2377652116
5391576363,2377652120,2377652121
5490715810,2377652131,2377652133
5490715811,42503409,42503415
42460750,42503153,42503399
42495095,2377652115,2377652143
42503153,1167460977,2377652139,4204401199,42460750
42503388,2377652143,5391576365
42503399,42460750,42503409
42503409,42503399,5490715811
1167460977,42503141,42503153
2377652115,1335065139,42495095
2377652133,5490715810,2377652134
2377652134,2377652133,4204329389
2377652135,4204329389,2377652136
2377652136,2377652138,2377652135
2377652137,2377652138,2377652139
2377652138,2377652136,2377652137
2377652139,42503153,2377652137,2377652140
2377652140,2377652139,4204400589
2377652141,4204400589,2377652142
2377652142,2377652141,2377652144
2377652143,42495095,42503388
2377652144,2377652142,2377652145
2377652145,2377652146,2377652144
4204329389,2377652135,2377652134
4204400589,2377652141,2377652140
4204401199,5391576365,42503153
5391576365,42503388,4204401199
42466343,4205909296,42493846
42467670,42505003,1773314095
42493841,4205909296,4205909298
42493846,42493848,42466343
42493848,42493846,4205909291
42493852,4205909289,4205909290,42493855
42493855,42493852,42493860
42493860,3546004701,4204316512,42493855
42504992,42504989,4204316512
42505003,42467670,5490691534
1773314095,42467670,42505014
1773314096,5490691537,3546004701
3546004701,42493860,1773314096
4204316512,42504992,42493860
4205909289,4205909291,42493852
4205909290,42493852,5488302918
4205909291,4205909289,42493848
4205909292,4205909293,5488302898
4205909293,4205909292,4205909294
4205909294,4205909295,4205909293
4205909295,4205909294,4205909297
4205909296,42493841,42466343
4205909297,4205909295,4205909299
5488302898,5488302918,4205909292
5488302918,4205909290,5488302898
5490691530,5490691532,5490691537
5490691532,5490691534,5490691530
5490691534,42505003,5490691532
5490691537,5490691530,1773314096
42503126,42503134,42480200
42503134,42503137,42503126
42503137,42503134,42504989,42503141,42504979
42503141,1167460977,42503137
42504971,5111126727,2328480914,42504968
42504975,5490758450,5490752184
42504979,5490752184,42503137
42504989,42503137,42504992
455384827,455384820,455384832
455384832,455384827,455384839
455384839,455384832,455384845
455384845,455384839,455384851
455384851,455384845,455384857
455384857,455384851,455384863
455440752,455440749,455440754
455440754,455440752,455440756
455440756,455440754,455440759
455440759,455440756,455440762
455440762,455440759,455440764
455440764,455440762,455440767
5111126727,42504971,5490758446
5490752184,42504975,42504979
5490758446,5111126727,5490758450
5490758450,5490758446,42504975
42464160,4941244555,2328383948
42489970,42474652,5488330264
455378619,598784380,455378631
455378631,455378619,455378634
455378634,455445205,455378631,455378642
455378642,455378634,455378647
455378647,455378642,455378653
455378653,455378647,455378657
455378657,455378653,455378663
455378663,455378657,455378670
455378670,455378663,455378675
455442139,455442137,455442140
455442140,455442139,455442141
455442141,455442140,455442142
455442142,455442141,455442143
455442143,455442142,455442144
455442144,455442143,455442145
455442145,455442144,455442146
455442146,455442145,455442147
455442147,455442146,455442148
455442148,455442147,598784348
455445205,455378634,455445208
455445208,455445205,455445211
455445211,455445208,2328383953
598784348,455442148,598784385
598784350,2328383948,4568892888
598784380,598784378,455378619
2328383948,42464160,598784350
2328383953,455445211,4941244555
4205909313,4205909312,4205909314
4941244555,2328383953,42464160
5488330264,42489970,42469555
42463713,455445024,5379191821,598784392
42463992,5009636244,5009636243,598784395
42477938,5487957458,42493756
42493756,42477938,42480041
455371510,455369972,455371513
455371513,455371510,598784387
455371522,598784388,455371524
455371524,455371522,455371526
455371526,455371524,455371528
455371528,455371526,455371541
455371541,455371528,455371544
455371544,455371541,455373184
455373184,455445046,455371544,2302156119
455442167,455445027,455442166,455442168
455442168,455442167,455442169
455442169,455442168,455442171
455442171,455442169,455442173
455442173,455442171,455442175
455442175,455442173,455442177
455442177,455442175,598784386
455442178,598784396,455442599
455442599,455442178,455442601
455444770,455444772,2316047353
455445024,455445025,42463713
455445025,455445026,455445024
455445026,455445027,455445025
455445027,455442167,455445026
455445044,598784399,455445045
455445045,455445044,455445046
455445046,455445045,455373184
598784386,455442177,598784396
598784387,598784388,455371513
598784388,455371522,598784387
598784396,598784386,455442178
598784397,2328397810,598784398
598784398,598784399,598784397
598784399,598784398,455445044
608497268,4268528919,2316047329
2302156119,455373184,455373190
2316047321,4268528918
2316047329,608497268,4268528918
2316047339,5009636242,5009636243
2316047345,2316047353,4268528919
2316047353,455444770,2316047345,5009636242
2328397810,5009636244,598784397
4205909329,4205909328,5487957458
4268528918,2316047329,2316047321
4268528919,2316047345,608497268
5009636242,2316047353,2316047339
5009636243,2316047339,42463992
5009636244,42463992,2328397810
5379191821,42463713,598784392
42472449,5174924381,42472517
42472473,42493766,5487960810
42472516,42522569,42486193
42472517,5487960810,42472449
42474652,5488236877,42489970
42477516,42484000,42504619
42477522,42484004,42493794
42480041,42493756,5487960819
42484000,42522577,42477516,5488240533
42484002,4205909318,5488240533
42484004,42493786,42477522,4205909318
42486193,42472516,42522577
42493330,42493794,5488236877
42493766,42472473,5487960818
42493786,5174924381,42484004
42493794,42477522,42493330
42522569,42480037,42472516
42522577,42486193,42484000
455373190,2302156119,455373194
455373194,455373190,455373200
455373200,455373194,455373203
455373203,455373200,455373208
455373208,455373203,455378595
455378595,455373208,455378597
455378597,455378595,455378600
455378600,455378597,455378602
455378602,455378600,455378605
455378605,455378602,455378610
455378610,455378605,455378613
455378613,455378610,598784378
455442150,598784385,455442151
455442151,455442150,455442155
455442155,455442151,455442157
455442157,455442155,455442159
455442159,455442157,455442160
455442160,455442159,455442162
455442162,455442160,455442163
455442163,455442162,455442164
455442164,455442163,455442165
455442165,455442164,455442166
455442166,455442165,455442167
598784378,455378613,598784380
598784385,455442150,598784348
4205909314,4205909313,4205909315
4205909315,4205909316,4205909314
4205909316,4205909315,4205909317
4205909317,4205909316,4205909318
4205909318,42484002,42484004,4205909317,4205909319
4205909319,4205909318,4205909320
4205909320,4205909319,5174924378
4205909321,4205909323,5174924378
4205909323,4205909321,4205909324
4205909324,5743899446,4205909323
4205909326,4205909327,5743899446
4205909327,4205909326,4205909328
4205909328,4205909327,4205909329
5174924378,4205909320,4205909321
5174924381,42472449,42493786
5487960810,42472473,42472517
5487960818,5487960819,42493766
5487960819,42480041,5487960818
5488236877,42493330,42474652
5488240533,42484000,42484002
5743899446,4205909324,4205909326
42462296,455445557,42462303
42462303,42462296,42462314
42462314,42462303,42462317
42462317,42462314,42462319
42462319,42462317,42462320
42462320,42462319,42462321
42462321,42462320,42462325
42462325,42462321,598784390
42462329,42487682,598784391
42462352,42493889,455445952,42462357
42462357,42462352,42462366
42462366,42462357,42462372
42462372,42462366,42462381
42462381,42462372,42462384
42462384,42462381,42462387
42462387,42462384
42462744,4205909301,4205909300,598784346,4205909298
42464128,455445398,42487682
42469164,5488330273,42493818
42469555,5488330264,1955847099
42487664,42503093,5488328296
42487682,42464128,42493818,42462329,4205909307
42493804,5780128377,5780128370
42493807,5780128370,42493811
42493811,42493807,5488330270
42493818,42469164,42487682
42493879,598784366,598784354
42493889,42462352,598784366
42503090,42503088,42503093
42503093,42503090,42487664
42522936,5379311920,42522938
42522938,42522936,598784351
452286166,598784346,4205909303
455378675,455378670,455378681
455378681,455378675,455378687
455378687,455378681,455378690
455378690,455378687,455378695
455378695,455378690,455378700
455378700,598784376,455378695,455378705
455378705,455378700,455378708
455378708,455378705,455378711
455378711,455378708,455378715
455378715,455378711,598784368
455440775,598784341,455440777
455440777,455440775,455442129
455442129,455440777,455442130
455442130,455442129,455442131
455442131,598784389,455442130,455442132
455442132,455442131,455442133
455442133,455442132,455442134
455442134,455442133,455442135
455442135,455442134,455442137
455442137,455445404,455442135,455442139
455445398,42464128,455445400
455445400,455445398,455445402
455445402,455445400,455445404
455445404,455445402,455442137
455445552,598784389,455445555
455445555,455445552,455445557
455445557,455445555,42462296
455445851,598784374,455445853
455445853,455445851,455445855
455445855,455445853,455445858
455445858,455445855,455445861
455445861,455445858,598784376
455445951,598784344,455445952
455445952,455445951,42462352
455446028,598784367,2302159338
598784341,455440769,455440775
598784344,455440769,455445951
598784346,598784369,452286166,42462744
598784349,598784367,4205909301
598784351,42522938,598784352
598784352,598784351,598784353
598784353,598784352,4205909300
598784354,42493879,4205909307
598784366,42493889,42493879
598784367,598784349,455446028
598784368,2302159338,455378715,455384814
598784369,598784346,598784370
598784370,598784369,598784371
598784371,598784370,598784372
598784372,598784371,598784373
598784373,598784372,598784374
598784374,598784373,455445851
598784376,455445861,455378700
598784389,455442131,455445552
598784390,42462325,598784391
598784391,598784390,42462329,4205909303
1955847099,42469555,5780128377
2302159338,455446028,598784368
4205909298,42493841,42462744
4205909299,4205909301,4205909297
4205909300,598784353,42462744
4205909301,42462744,4205909299,4205909302,598784349
4205909302,4205909304,4205909301
4205909303,452286166,598784391
